,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24
2020-05-27,"['比我预期拉高来晚了一天，最近天天委托78.7想要加仓，可惜都没有买到，其实已经重' '哈哈，吃肉肉了[微笑]'
 '烧甫，甫母，怎么时候才能解套。' '啥时候分红啊哥们' '视源股份:关于调整2017年和2018年限制性股票激励计划回购价格的公告'
 '视源股份:广发证券股份有限公司关于公司增加2020年日常关联交易预计的核查意见' '视源股份:第三届董事会第二十七次会议决议公告'
 '视源股份:北京市君合(广州)律师事务所关于公司限制性股票激励计划之回购价格调整相关事宜的法律意见'
 '视源股份:关于调整“视源转债”转股价格的公告' '视源股份:关于开展外汇套期保值的可行性分析报告'
 '视源股份:广发证券股份有限公司关于公司及全资子公司出售无形资产暨关联交易的核查意见'
 '视源股份:独立董事关于第三届董事会第二十七次会议相关事项的独立意见' '视源股份:2019年度权益分派实施公告'
 '视源股份:关于公司及全资子公司出售无形资产暨关联交易的公告' '视源股份:关于增加2020年日常关联交易预计的公告'
 '视源股份:独立董事关于第三届董事会第二十七次会议相关事项的事前认可意见'
 '出售无形资产，限制性股票回购，难怪今天硬气了一回，当然大盘占了8成功劳'
 '观察视源半年了，以前也买过很多很多其他公司的，视源给我的感觉就是一个信息比较透明' '视源股份2019年度10派7.5元']",[],[],[],[],[],[],['故技重演'],[],['继续继续继续继续继续补仓股里跟庄家抢筹码逼庄家投降听话连续涨停为止'],[],[],[],[],[],[],[],[],[],['要飞了？'],[],[],[],['大散还没玩够。'],[]
2020-05-28,['这票应该大胆加仓了吧，应该有一波反弹行情。' '跑了永远是对的这个票没戏了' '向主升浪开启之时退出的股友敬礼，'],[],['有人往上拉，有人往下拽'],[],[],[],[],['10：30钟点：只有看清形势，才能明确目标。'],['只要5日均线不破，可以高枕无忧。' '半年线的争夺当属正常现象碰碰才能有换手率，后面才能走好走远。'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
2020-05-29,"['费劲的倒腾都是为了充分换手。' '理理到东方财富网股吧2个月的成绩单，总收益近70%。' '只做第三浪，不做反弹浪也不做最后的第五浪。'
 '激光电视的兴起会对公司液晶电视卡产生冲击吗？有没有懂技术的求解惑。' '买了三成仓' '视源股份应该有一波反弹行情'
 '未来二三天可能会出现强力拉升。' '这里有只大沟壁托，此股短期没戏，今天大盘又要调整，你们看着办'
 '每个吧都有些所谓的股神预测未来，这些股通常没戏，立帖为证！']",[],[],['老话说：“忠言逆耳”。' '不是来炒股赚钱得，是来斗气的大公鸡。'],[],['已经走出阶段底部，呈逐步震荡向上的趋势。有可能重返90上方，坚定持有为宜。'],['闷声发财的道理都不懂，是真若至还是骗若至呢？' '一天到晚瞎比比，还晒收益，老湿会费赚多少啊？' '这是我4月28号在龙大肉食吧发得贴：'],['慢慢涨，别着急，走出长线牛股的样子。' '今天涨停'],['没有涨停的迫力'],[],[],['操股与拳击是一样的，你千万不能怕，越怕越亏。' '要得结果和过程都一样重要。' '很多人怕亏钱，希望有不要过程直接得到结果。'],['某些人真自以为是大湿每天在这指点江山，其实就是一卖狗皮膏药的货！'],['九卦  万字干货！ 银行“零接触”场景营销实操策略'],[],[],[],[],[],[],[],[],[],['又玩尾盘拉升，，周一低开，怎么走？' '你可不可以慢点，我想上车，但是被紫光套了' '肠子悔青'],['这不就是抢筹码下一个交易日等分红吗，真会玩' '太坏了，卖早了点点']
2020-06-01,"['视源股份吧所有人，周一集合竞价干预，每人93.01涨停价挂单100股' '所谓：仁者见仁智者见智，不同眼光看同一个事物结论大相径庭。'
 '吧里进来个股托，什么意思不用我说了吧，大家都放机灵点哦[大笑]' '倒在黎明前' '说高开的，出来走两步，狗皮膏药大神呢？'
 '那个几班六期的，你m毕业没有，天天忽悠，片子团伙还招人吗？']",['加大力度补仓股里跟庄家抢筹码逼庄家投降听话连续涨停为止'],"['交易自己决定，不要听人让你买卖的建议，特别是某些自认为能预测未来的大神！' '都在比谁跑得快[大笑]'
 '被某装逼大神什么六班的喊过的股，小心就是，那是吸粉赚会费的！']",[],['我特么刚刚89.75卖了，你就上90？'],[],[],"['公司部件业务主要为向全球客户提供满足各区域电视制式的液晶电视主控板卡，电视机的显'
 '随着家电智能化与变频化的趋势发展，公司家电智能控制业务已与国内外诸多品牌客户建立'
 '昨天美国升级了对华为的打压，公司的板卡线路板用的是多少纳米的技术?由国内半导体公'
 '请问贵公司有没有设计电视板卡的芯片，作为全球最大的电视板卡生产商，核心部件有没有'
 '您好，请问公司采购的芯片主要是什么类型或者型号的，公司对于今年后半的芯片价格怎么'
 '昨天美国升级了对华为的打压，公司的集成电路是否使用美国EDA的软件设计的?会不会']",['万物皆可直播卖，教育培训行业怎么玩？' '那个叫唱多必跌得快叫大家把股票都抛给主力，'],[],"['上周尾盘拉伸第一位的沙钢股份都上去，这里还是没反应，那个几班的滚出来说几句！' '今天拿视源的内心是崩溃的' '每天来看看情况[微笑]'
 '可以理解，你之前涨多了，消化不良。']",['呈缩量强势盘整态势。' '你们2个何必吵得不可开交，买卖自由。我是拿完这周看看。'],['有六班这条佝托在，别想涨起！'],[],['拜佝笔六班所赐，自选股就这个绿的' '明天涨停'],[],[],[],[],['几十手就可以压盘，大散自己玩吧。'],[],[],[],[],['上周五尾盘拉升的幅度比较大的股就视源是绿的，原因就是有只佝天天在这鼓吹分析！']
2020-06-02,"['明天大盘回调，你可咋办，' '明天不是分红吗？怎么没人买' 'zhuang股' '没想到这次补仓抓了个低点！' '防止庄家明天出货。'
 '匪夷所思在这个位置还要压低吸筹，看来往上充满想象的空间。' '迷团解开，昨天北上资金继续增持45.5052万股。'
 '观察分析之准确，想不赚钱都不行。这就是“洛阳铲”的效果' '某江湖郎中批着大师的外衣指点江山，其实就是高级庄托'
 'lowB一点到晚抄点数据就来做大师了，滑天下之大稽']",[],[],['上街散步去了，既要赚钱也要身体健康享受生活。'],[],[],['88.88站稳了，后市值得期待' '有庄托在此利用所谓的技术在这给散户打气，目的就是为庄家出货！'],[],['知道五日均线大师的厉害了吗？'],[],['又开始死猪不怕开水烫模式' '11：05钟点：宽幅震荡风险大。' '11：09钟点：宽幅震荡风险加大。'],['那个叫唱多必跌得，你上次喊没喊叫大家快把股票都抛给主力'],[],['那个莎比六班的让你们速速买入，快快行动起来割庄家韭菜！'],[],['再说这家公司也不适合短线，外面题材股多的是' '涨4个点'],[],[],[],[],[],[],[],[],[]
2020-06-03,"['不知道明天是否会有跳空缺口，很期待又很担心。' '上升趋势，持股待涨。'
 '在低点买进，后来减了3手，各条日线均向上了，周线也企稳向上，买了近一个月来看，走'
 '北上资金昨天增持19.4335万股，实现了罕见得连续9天增持。'
 '你们俩在股吧里骂来骂去有什么意思，有本事就打赌，预测一下末来两周的价格与走势，输' '看到三期六班的这只犬天天抄数据装大湿就恶心'
 '我知道你为什么与我着对了，建议给你改个新叫“唱多也涨”']",['这吧咋成这样了，以前大家一起骂视源的美好时光一去不复返了'],[],['两会提案综述 | 在线教育成重点，大学生就业、教育均衡成热议'],['这都是哄散户的 看看毛利率 就不会丢掉的'],[],[],[],['三期六班的说主力只有向上一条路收集筹码，明摆着挑衅庄家？'],[],"['三期六班的此托每天借数据掩护庄家出货，诱骗散户接盘' '10：57钟点：开始要小心对待了，盘面显示主力有分歧了。'
 '这年头连精神病患者也会分析股票了，希望你散步永远不要回来了' '看看上周尾盘竞价涨幅第一的沙钢股份，没有三期六班的这样的托涨的多好']",['收盘若不能放量再创新高，则意味着横盘或回调。' '股吧，发表评论的地方，意见不同正常的。要比个高低，就预测一下未来一个月的走势。谁'],[],['支撑还在，向上100可期'],['小散都不玩了，让大散玩去。'],[],[],[],[],[],[],[],[],[],[]
2020-06-04,"['某佝托赚了不少黑心钱还想身体健康，简直天方夜谭！' '上午收盘60分钟MACD高位死叉，预计可能出现横盘或回落风险加大。'
 '保持奋斗本色｜双良被授予“四千四万”精神干部教育培训现场教学点' '明天黑色星期四哈'
 '缩量回调理论上应该不会大跌，没有出货迹象，回调大阳线33%不到，如果走势像视觉中']",['拿些最低级的技术和指标忽悠散户，片呢'],['上周五尾盘拉升，某佝说这周要出现去年八月的走势，呵呵'],[],[],[],['回调期'],[],[],[],[],[],[],[],['强势整理，关键看明天'],[],[],['身怀六甲'],['真是一段孽源啊'],['连续几天量能不够，已经背离了！'],[],[],[],[],[]
2020-06-05,"['看到没，那位几期几班的，假分析真庄托，事实胜于雄辩！' '想做短线的天天盯着看，拿着就是了一点不慌，明白的自然懂'
 '隐形贷款、夸大宣传、退款难 教育培训机构的雷你踩过吗？' '估值78亿美元霸屏分众的猿辅导，正在抢攻中国在线教育第一品牌'
 '隐形贷款、夸大宣传、退款难！教育培训机构的雷你踩过吗？' '昨天外资买了一半多，看来外资开始抢筹了，前途无量。']",['大咖话在线教育：5G、AI等新技术可能被过度宣传'],[],[],[],['背离已经很严重了.....'],[],[],[],[],['成交量萎缩，下午开始拉升'],[],[],[],[],[],[],[],['空间与机会的较量'],[],['怎么这么稳，一分钱要玩一下午吗' '这庄牛B啊，居然控制的这么平，水泥地面吗'],"['一马平川的证券都拉升了，这是要挂了吗' '多半天了，一条线，也是没谁了[想一下]' '哈哈哈！这走势像临死之人的心电图。'
 '三期六班的这楚生真恶心，一天到晚懂又不懂，天天分析鸡脖']",[],[],['没有成交量价格无法维持在这个平台！下周危险']
2020-06-08,['视源股份，6月8日~12日，到达94元左右'],['继续继续补仓股里跟庄家抢筹码逼庄家投降听话连续涨停为止'],[],[],['进一支视源股份，聚光在看看$上证指数(SH000001)$$视源股份(SZ002'],[],['加快速度补仓股里跟庄家抢筹码逼庄家投降听话连续涨停为止' '成交量萎缩了，是要回了吗？'],[],[],['每个股吧都有一只风狗，这个股吧的风狗归属者是唱多必跌，大家小心[大笑][大笑]['],[],"['下午准备迎接跌停，痛打多佝！' '主力和散户们，和我一起来鸿合科技吧！[大笑]' '天凉王破，这只霸总“现金牛”是怎样养成的？'
 '服东减持大逃亡-' '这个月有望突破前高']",[],['庄家听话了，必须给我涨到100为止'],[],[],[],[],[],[],[],[],[],[],['钉钉推新职业在线学习平台 计划年内培训100万新型技能人才']
2020-06-09,"['今天这个走势，，，，不就是上周五走势的相反吗，轴对称图形' '视源股份:持股5%以上股东及其一致行动人关于减持公司股份超过1%的公告'
 '在线教育井喷背后：线上线下融合加速 用软实力打造护城河' '最能赚钱的公司']",['在线教育成疫后新机遇，用友薪福如何助教育机构转型线上？'],[],[],[],[],[],[],[],[],['百亿流量扶持！字节跳动加码在线教育，相关概念股有机会了'],['看样子硬不上去了？'],[],[],[],[],[],['过去5年，按照每年ROE均大于20%统计，则有83只个股在列'],[],[],[],[],[],[],[]
2020-06-10,"['弘缠院：互联网巨头持续加码“学浪计划”，在线教育又要火了？'
 '买买买目标120元[牛][牛][牛][牛][牛][牛]进5万股[俏皮][俏皮][' '各种各样的所谓财富号和资讯密集轰炸吸引小散接货，要当心了'
 '这么高位置很难守得住，继续三成持有！']",[],['各种高位利好来了，各位牛鬼蛇神闪亮登场，各种出货接踵而至' '科技龙头ETF 6.8最新融资买入3027万元，最新规模达102.41亿元！'],[],[],[],[],[],[],[],['这个走法，明天涨停，！'],[],['连续两天这种走法，你想干嘛'],['强弩之末，不能穿鲁缟也~'],[],[],[],[],[],['都抛了吧' '你这样一直心电图，不好吧，都在等啥呢？是为了飞流直下三千尺还是一行白鹭上青天？'],['一朵棉花都可以打破头。' '谁也阻挡不了这垃圾织布，织了又织，'],[],[],[],[]
2020-06-11,"['就这样再走几天[赞]' '此股自探底71.62元之后，至今形态保持非常不错。这轮行情如果能够突破前高104'
 '疫情之下远程办公站上“风口” 会议平板市场迎蓝海？']",[],[],[],['可能又要进入织布模式，下午翻绿？'],[],['只要减持的卖压一消失，就涨上来了。'],[],[],[],['空头没子弹了……' '拉高高，出货货~~'],['该洗了'],[],[],[],['果然怎么上去，怎么下来，尿性！'],[],[],[],[],[],[],[],[],['股东大会开过了，请问什么时候分红，谢谢!' '请问分红方案何时实施？' '董秘您好！请问6月10日前股东人数及机构情况，谢谢！']
2020-06-12,"['中投顾问：疫情背景下远程办公行业的兴起与发展' '视源股份最新股东户数下降12.39%'
 '这几天都是散户在卖，主力在买。7个交易日股东数减少13%。'
 '从5月20号后15个交易日，股东人数减少了24%，说明主力在大幅吸筹，吸筹速度明' '这小宇宙，感觉要爆发的节奏'
 '隔夜美股大跌，今天大概率-3到-5个点，该回调了']",['有本事跌停'],[],['买入机会。'],['为什么市盈率九十多的股还有人买'],['今天开盘是买入机会，不知道朋友们有没有抓住机会？'],[],['不忘初心。智能控制板卡与交互智慧屏的世界及中国龙头、类比调味品的海天味业，手机的'],['今天应该会触碰96'],[],['抓紧时间补仓股里跟庄家抢筹码逼庄家投降听话连续涨停为止，'],['今天开盘是买入机会！你做对了吗？'],[],['视源织布机股份有限公司'],['股东人数减少12.39%，多起大宗交易接盘，真实反映在股价的走势图。请耐得住寂寞'],[],[],[],['如果能突破96，就很快会到100'],['96是上不去了小散都下车了' '96抛盘太大'],[],['冲压'],[],['庄家都明牌了，谁还在卖？'],['行稳致远。' '加速赶顶ing，然后。。。' '马上到顶了，追高的小心了']
2020-06-15,[],[],[],[],[],['周五尾盘打压的就属这个最烂了，吹牛逼的能不能消停点！'],[],[],[],[],[],['如果今天收盘能保持在97以上，后面几天就看主力想不想拉了，到达前高位置，基本上没'],[],['加快速度补仓股里跟庄家抢筹码逼庄家投降听话连续涨停为止'],[],[],['派发'],[],['每天冲高回落，一样的配方味道'],[],[],[],['拉高出货了，上面的要高海拔站岗了'],[],[]
2020-06-16,"['97的压力太大，突破需要盘整消化抛压盘，5日线上方持股等待，收5日线以下可暂时离' '视源股份:关于特定股东减持计划实施完毕的公告'
 '视源股份:关于持股5%以上股东减持计划实施完毕的公告' '视源股份现15笔大宗交易 总成交金额1.17亿元']",[],[],[],[],[],[],[],[],['这么牛x，一路上涨不回调的吗，后悔75只买了两手' '缩量上涨涨不停。'],['年中报是关键'],[],['收盘涨幅一个点以内或绿，每天同一道菜~'],[],[],[],[],[],[],[],[],[],[],[],[]
2020-06-17,['明天100' '明天100，然后下探92，做踢的抓紧机会了'],[],[],[],[],[],['100个毛线！'],[],['真特么坚挺！'],['这麽抗跌，是在上升通道中，今天要加仓。'],['这一两手交易，还差价那么大，看的我都想笑了'],[],[],['远程办公王者归来'],['小散都闲着，不知道大散这么折腾累不累？'],[],[],[],['钉钉生态程序员女装带货，视频发布半小时后删除'],['北上资金出逃，机构又不想拉，大家耗着了。'],"['超200公司股东户数""剧透""，视源股份等筹码集中、股价上升(附表)']",[],['到顶了，还是右边操作！'],['红了不好看吗？非要绿'],[]
2020-06-18,"['超200公司股东户数“剧透”，视源股份等筹码集中、股价上升' '超200公司股东户数""剧透""，视源股份等筹码集中'
 '6.19限售解禁100多万股。这票怎么走' '您好，近来TCL等液晶电视厂商也开始布局智能会议平板市场，公司作为其上游供应商，'
 '请问贵公司如何看待华为涉足在线办公领域对公司的挑战？' '您好，请问公司为什么频繁地把子公司股权、专利技术等出售给关联机构，同时将子公司出'
 '根据公司公告，公司于2020年5月21日收到视迅出具的《股份减持计划进展告知函》'
 '亲爱的董秘,你好,请问本次疫情到目前为止,对贵司产品有何影响?全环对在线教育有大' '坐等港资出货，这轮上涨，港资推动！' '没人竞价？？'
 '左手液晶主控板卡、右手交户智能平板，两头垄断的现金大户…天凉王婆是不是形容很厉害']",[],[],[],[],[],[],['托文一篇接一篇，散了吧，这股短期没戏了'],[],[],['选择克莱机电，下一个视源'],['下午95是保不住了，托太多了'],[],[],[],[],['跌起来还挺来劲的，你是不是忘了昨天在线教育在线办公涨的时候你丫可没涨啊'],[],['又洗掉一波小散。'],[],[],[],[],[],[]
2020-06-19,"['各位大腿，低于五日线了，是走还是留呢？' '视源股份:广发证券股份有限公司关于公司2017年限制性股票激励计划解除限售股份上市流通的核查意见'
 '视源股份:关于2017年限制性股票激励计划解除限售股份上市流通的提示性公告' '抖音、快手杀入在线教育 教育短视频流量竞争开辟第二战场']",[],[],[],[],['拉高让解禁股出货，恶毒'],['早上临开盘感觉不错，应该是有冲到98以上的可能。于是在98.45埋好单子。没想到'],[],['牛逼啊，你居然能走成这样，限售股你也不放过，要收集筹码？？？' '拉高出货'],[],[],['坐下来聊聊，喝杯茶'],[],[],[],['又洗了一波。'],[],[],[],[],['可怜的小散，被出局。'],[],[],[],['企业微信携手觅达推出零售客户营销解决方案']
