date,daily_volume,bin_num,bin_volume,quote_imbalance,part_volatility,volatility
2021-04-06,797200669,13,11148756,9.95644549194811e-05,2.2145410455999225e-05,0.003625066811234943
2021-04-06,797200669,14,13375630,-0.3681435155062957,9.796230247335035e-06,0.003325786747382845
2021-04-06,797200669,15,7649823,-0.2673466457481972,9.82696355015845e-06,0.0030023928379954235
2021-04-06,797200669,16,11774347,0.5020052127848421,9.796230247335035e-06,0.0027506144605944256
2021-04-06,797200669,17,12953293,-0.3171680753968554,9.82696355015845e-06,0.0030039565464494568
2021-04-06,797200669,18,23358839,-0.49869506180152123,2.2007109519036992e-05,0.0033322675207441343
2021-04-06,797200669,19,31902030,-0.44048950532670345,2.1938444381517612e-05,0.0031085383217822507
2021-04-06,797200669,20,22144315,-0.7103619753606305,9.765640894601972e-06,0.003339066956573556
2021-04-06,797200669,21,24298300,-0.2722463782248477,3.918511292276673e-05,0.003115826023491032
2021-04-06,797200669,22,17054057,0.3163739047002674,9.82696355015845e-06,0.0027687903494872683
2021-04-06,797200669,23,24181854,0.23992992864425153,9.857841707710069e-06,0.0027695626203932404
2021-04-06,797200669,24,26932200,0.42009208190631686,2.4605930890549674e-06,0.002771294747137497
2021-04-07,1483161819,0,9413900,0.09860888483704823,0.0,
2021-04-07,1483161819,1,258507821,-0.0987146028059109,0.0006915296997668408,
2021-04-07,1483161819,2,177211969,-0.11515150642758681,0.00015101807420355177,
2021-04-07,1483161819,3,153961246,-0.20435435364261548,0.00019025573544638377,
2021-04-07,1483161819,4,116718685,-0.6029321122547174,5.818336409699049e-05,0.006069741217918777
2021-04-07,1483161819,5,84070774,-0.37821318604822207,9.238657623049983e-06,0.006558670773495125
2021-04-07,1483161819,6,49809931,-0.4707338375883261,0.00011404045527584853,0.0051619653940825315
2021-04-07,1483161819,7,26925075,-0.5058754449708768,9.352014501859301e-06,0.004814947099323326
2021-04-07,1483161819,8,60718743,0.4693861117887192,8.520831065314362e-05,0.0051559881593342734
2021-04-07,1483161819,9,35866233,0.8129289683449631,2.1334660823379747e-05,0.004516777497205613
2021-04-07,1483161819,10,41020600,0.6180487529367676,9.526002016340293e-06,0.0042091787940533275
2021-04-07,1483161819,11,18193700,-0.4700167330730688,9.526002016340293e-06,0.004603922204086164
2021-04-07,1483161819,12,19853700,-0.5017696614139443,2.1334660823379747e-05,0.0036268077020646483
2021-04-07,1483161819,13,38754736,-0.6948374107901263,3.798685496562314e-05,0.003625066811234943
2021-04-07,1483161819,14,34484513,-0.15034189537203915,2.1269116356875743e-05,0.003325786747382845
2021-04-07,1483161819,15,45208934,-0.09263382410413001,8.442717335729014e-05,0.0030023928379954235
2021-04-07,1483161819,16,36267136,-0.31923289239397534,2.0945881079799218e-05,0.0027506144605944256
2021-04-07,1483161819,17,19963298,0.6646356249650925,2.1009935948913666e-05,0.0030039565464494568
2021-04-07,1483161819,18,41444169,-0.6810916850470451,3.7180480248084484e-05,0.0033322675207441343
2021-04-07,1483161819,19,33333000,-0.1482212456989587,2.0882118699801088e-05,0.0031085383217822507
2021-04-07,1483161819,20,37587076,0.05543940671755925,2.0882118699801088e-05,0.003339066956573556
2021-04-07,1483161819,21,28598195,-0.7072041511943475,9.266802837188794e-06,0.003115826023491032
2021-04-07,1483161819,22,24377281,0.4842486584500926,9.295076862543945e-06,0.0027687903494872683
2021-04-07,1483161819,23,33924148,0.310216998159702,3.7294095800979e-05,0.0027695626203932404
2021-04-07,1483161819,24,56946956,-0.14312728521562937,9.323480486346635e-06,0.002771294747137497
2021-04-08,842003333,0,12865600,0.6624115112234412,0.0,
2021-04-08,842003333,1,109196557,-0.21847027296715102,5.92633213583995e-05,
2021-04-08,842003333,2,87471817,-0.2926809007270325,0.00015148311438108262,
2021-04-08,842003333,3,107597182,0.6820090073283982,0.00011796652199064814,
2021-04-08,842003333,4,40905934,-0.04392480714444737,3.86990975856607e-05,0.006069741217918777
2021-04-08,842003333,5,34657970,0.07173710544517142,3.857900659081955e-05,0.006558670773495125
