date,daily_volume,bin_num,bin_volume,max,min,first,last,quote_imbalance
2021-01-26,1186596395,6,100989692,6.88,6.81,6.88,6.81,0.0832448011961505
2021-01-26,1186596395,7,77635000,6.83,6.76,6.81,6.77,-0.10309781670767382
2021-01-26,1186596395,8,53097247,6.81,6.75,6.77,6.79,-0.09146101540393978
2021-01-26,1186596395,9,45025837,6.8,6.72,6.8,6.72,0.011925838606359481
2021-01-26,1186596395,10,74966781,6.76,6.68,6.73,6.76,0.12605205831434294
2021-01-26,1186596395,11,38014876,6.78,6.73,6.76,6.76,0.3396988150675627
2021-01-26,1186596395,12,25329324,6.77,6.72,6.76,6.75,0.2636579411072572
2021-01-26,1186596395,13,44593566,6.75,6.68,6.75,6.73,0.1689037861680104
2021-01-26,1186596395,14,25028000,6.73,6.7,6.73,6.72,0.26276140873553816
2021-01-26,1186596395,15,24302427,6.72,6.69,6.71,6.69,0.09492861428780315
2021-01-26,1186596395,16,38762021,6.7,6.67,6.69,6.7,-0.8164328598938634
2021-01-26,1186596395,17,23999800,6.71,6.68,6.69,6.69,0.49599207536632184
2021-01-26,1186596395,18,25363228,6.74,6.68,6.69,6.7,0.22361481164541167
2021-01-26,1186596395,19,29062768,6.75,6.68,6.71,6.72,0.1615531954497985
2021-01-26,1186596395,20,21048587,6.75,6.7,6.72,6.72,0.2505640085508434
2021-01-26,1186596395,21,35805060,6.79,6.72,6.73,6.78,-0.26065396210836994
2021-01-26,1186596395,22,30848497,6.82,6.77,6.78,6.8,-0.06957135574195931
2021-01-26,1186596395,23,28212678,6.82,6.78,6.8,6.79,0.169713036648568
2021-01-26,1186596395,24,39856858,6.79,6.76,6.78,6.77,-0.16002502399715715
2021-01-27,942205320,0,5447078,6.82,6.8,6.8,6.82,-0.2673960999927844
2021-01-27,942205320,1,150084741,6.93,6.81,6.81,6.86,-0.3034000788385923
2021-01-27,942205320,2,79116052,6.89,6.79,6.87,6.83,0.20675814557486544
2021-01-27,942205320,3,63608720,6.83,6.74,6.83,6.76,0.45552898834946304
2021-01-27,942205320,4,49982154,6.78,6.73,6.77,6.73,0.20591974167538915
2021-01-27,942205320,5,52831432,6.77,6.7,6.73,6.77,0.0003094979371742776
2021-01-27,942205320,6,28002454,6.81,6.76,6.78,6.79,0.13904301379615214
2021-01-27,942205320,7,32369195,6.85,6.79,6.79,6.85,-0.12456253145390872
2021-01-27,942205320,8,44111486,6.9,6.84,6.85,6.89,0.19650999162612318
2021-01-27,942205320,9,22323000,6.9,6.84,6.88,6.87,0.06265602389081523
2021-01-27,942205320,10,15243200,6.88,6.84,6.86,6.85,0.09939734244830808
2021-01-27,942205320,11,17083212,6.87,6.83,6.85,6.87,-0.5178342280522551
2021-01-27,942205320,12,27870491,6.9,6.85,6.87,6.89,-0.325102599951333
2021-01-27,942205320,13,37239748,6.92,6.89,6.9,6.91,-0.2055377719154903
2021-01-27,942205320,14,34600970,6.93,6.88,6.92,6.91,-0.03525559541793008
2021-01-27,942205320,15,35455312,6.95,6.89,6.9,6.93,-0.42123595705139066
2021-01-27,942205320,16,23696934,6.94,6.9,6.93,6.9,0.1934908451502774
2021-01-27,942205320,17,17558443,6.91,6.89,6.91,6.9,0.10037208602725585
2021-01-27,942205320,18,19216945,6.92,6.89,6.89,6.92,-0.5480016862692273
2021-01-27,942205320,19,13561654,6.92,6.88,6.91,6.88,0.16795486408054547
2021-01-27,942205320,20,25883663,6.89,6.85,6.89,6.88,-0.32042038282414415
2021-01-27,942205320,21,14386621,6.9,6.87,6.88,6.87,0.15111472261022185
2021-01-27,942205320,22,29152868,6.92,6.87,6.88,6.9,0.5754860123670326
2021-01-27,942205320,23,44734116,6.94,6.9,6.91,6.94,-0.34097483942032086
2021-01-27,942205320,24,58644831,6.96,6.92,6.95,6.94,-0.2398761830534655
2021-01-28,1480120955,0,12240100,6.79,6.76,6.79,6.76,-0.839448040327262
2021-01-28,1480120955,1,126226762,6.84,6.75,6.77,6.77,0.01715938611687921
2021-01-28,1480120955,2,132434896,6.76,6.68,6.75,6.72,0.007136444459202989
2021-01-28,1480120955,3,66196725,6.73,6.68,6.72,6.69,0.4034421305372885
2021-01-28,1480120955,4,66831900,6.71,6.67,6.69,6.69,0.11232279428402714
2021-01-28,1480120955,5,38120289,6.71,6.68,6.69,6.71,0.41409408511227996
2021-01-28,1480120955,6,31259841,6.7,6.67,6.7,6.69,0.023262976381260063
2021-01-28,1480120955,7,46938297,6.7,6.66,6.7,6.67,0.5458123303058945
2021-01-28,1480120955,8,51597800,6.7,6.64,6.67,6.65,0.721882048793402
2021-01-28,1480120955,9,58661053,6.71,6.63,6.65,6.7,0.1636174336422781
2021-01-28,1480120955,10,25321783,6.73,6.67,6.71,6.68,0.21325125757663554
2021-01-28,1480120955,11,18206600,6.7,6.66,6.68,6.66,0.6281692768529653
2021-01-28,1480120955,12,28414630,6.69,6.64,6.67,6.65,0.41828998366232134
2021-01-28,1480120955,13,33141700,6.71,6.63,6.65,6.71,0.6421688362906876
2021-01-28,1480120955,14,24026200,6.73,6.7,6.7,6.71,0.5400529439316067
2021-01-28,1480120955,15,15853413,6.72,6.68,6.71,6.7,0.1845672083448558
2021-01-28,1480120955,16,14029200,6.71,6.68,6.69,6.69,0.4421356370531675
2021-01-28,1480120955,17,18491500,6.69,6.65,6.68,6.65,0.5959410442189682
2021-01-28,1480120955,18,21230553,6.67,6.64,6.66,6.66,0.09151427394245495
2021-01-28,1480120955,19,46861050,6.67,6.61,6.66,6.63,0.006743515007985326
2021-01-28,1480120955,20,127900878,6.63,6.48,6.63,6.51,0.09807343527527242
2021-01-28,1480120955,21,110933550,6.53,6.47,6.5,6.5,-0.23794961323754385
2021-01-28,1480120955,22,107535465,6.53,6.39,6.49,6.39,0.3565904499477732
2021-01-28,1480120955,23,121955721,6.45,6.37,6.39,6.4,0.269273156276949
2021-01-28,1480120955,24,135711049,6.4,6.36,6.4,6.38,0.08708177924214337
2021-01-29,1682518654,0,13087700,6.4,6.39,6.4,6.39,-0.6485169231705868
2021-01-29,1682518654,1,168912565,6.42,6.26,6.4,6.26,0.002376848933750627
2021-01-29,1682518654,2,175514028,6.32,6.2,6.26,6.31,-0.013748666195779432
2021-01-29,1682518654,3,70094078,6.34,6.25,6.31,6.26,0.21459321441656395
2021-01-29,1682518654,4,161405219,6.27,6.09,6.27,6.12,-0.04524411654893073
2021-01-29,1682518654,5,111983995,6.18,6.12,6.13,6.17,-0.32075337693348654
2021-01-29,1682518654,6,63682400,6.19,6.14,6.17,6.14,-0.1304814774389631
2021-01-29,1682518654,7,93652989,6.14,6.03,6.13,6.03,0.32706635421501606
2021-01-29,1682518654,8,129231473,6.09,6.0,6.03,6.09,-0.23634485161076108
2021-01-29,1682518654,9,60553885,6.19,6.09,6.09,6.17,-0.36777829772971427
2021-01-29,1682518654,10,42843538,6.18,6.1,6.17,6.13,0.03307976386464316
2021-01-29,1682518654,11,44010012,6.15,6.09,6.12,6.11,0.04532393257714838
2021-01-29,1682518654,12,19866020,6.15,6.1,6.1,6.13,-0.45029855154259646
2021-01-29,1682518654,13,39048851,6.15,6.07,6.14,6.1,-0.07963867256516287
2021-01-29,1682518654,14,36553479,6.1,6.04,6.09,6.1,0.18544232695638732
2021-01-29,1682518654,15,47568419,6.17,6.09,6.09,6.17,-0.114888514103801
2021-01-29,1682518654,16,33978920,6.17,6.09,6.17,6.13,0.2383694336589057
2021-01-29,1682518654,17,29950800,6.17,6.11,6.13,6.15,-0.179834647621668
2021-01-29,1682518654,18,25738620,6.16,6.09,6.16,6.1,0.3209221975344786
2021-01-29,1682518654,19,53825259,6.12,6.01,6.1,6.01,0.39595803082651254
2021-01-29,1682518654,20,81514238,6.05,5.98,6.01,6.01,0.22016156107603357
2021-01-29,1682518654,21,43437418,6.03,5.99,6.01,6.01,0.23604049699465077
2021-01-29,1682518654,22,44935236,6.08,5.99,6.0,6.07,-0.04525587020901001
2021-01-29,1682518654,23,42797103,6.14,6.06,6.06,6.12,-0.1340164574633721
2021-01-29,1682518654,24,48332409,6.15,6.1,6.11,6.15,-0.09893842113512506
2021-02-01,1149013341,0,23145300,6.25,6.22,6.25,6.22,-0.9890886337742592
2021-02-01,1149013341,1,168998564,6.28,6.18,6.24,6.2,0.09216215284326496
2021-02-01,1149013341,2,79716471,6.27,6.2,6.2,6.25,-0.3580987715844978
2021-02-01,1149013341,3,48388577,6.27,6.22,6.25,6.25,0.2331314534731064
2021-02-01,1149013341,4,60686375,6.29,6.24,6.25,6.26,-0.38472483859876494
2021-02-01,1149013341,5,63560212,6.26,6.17,6.26,6.17,0.3734540615919272
2021-02-01,1149013341,6,54290900,6.2,6.12,6.17,6.12,0.22146659137765873
2021-02-01,1149013341,7,92837700,6.14,6.06,6.12,6.09,0.15375454890501047
2021-02-01,1149013341,8,39947756,6.14,6.08,6.09,6.11,-0.4305586666182476
2021-02-01,1149013341,9,36913693,6.13,6.07,6.12,6.1,-0.2539411449762676
2021-02-01,1149013341,10,28265792,6.11,6.09,6.1,6.1,0.41662031010932954
2021-02-01,1149013341,11,19986945,6.12,6.08,6.09,6.12,-0.08856279188342035
2021-02-01,1149013341,12,21476577,6.15,6.11,6.11,6.14,-0.5892592426819155
2021-02-01,1149013341,13,51884982,6.21,6.14,6.15,6.2,-0.4645204115515554
2021-02-01,1149013341,14,53234493,6.24,6.19,6.19,6.24,-0.1303346107800299
2021-02-01,1149013341,15,70698076,6.27,6.21,6.24,6.26,0.20983672433031386
2021-02-01,1149013341,16,40969150,6.27,6.23,6.26,6.23,0.27159530081832445
2021-02-01,1149013341,17,30991012,6.24,6.19,6.23,6.21,0.1846566789377566
2021-02-01,1149013341,18,31849800,6.22,6.19,6.21,6.21,0.19163647256866434
2021-02-01,1149013341,19,20105394,6.24,6.2,6.22,6.23,-0.30560534235130193
2021-02-01,1149013341,20,14434061,6.23,6.2,6.23,6.22,0.39957232893107775
2021-02-01,1149013341,21,16204333,6.24,6.21,6.22,6.23,0.10323744515707343
2021-02-01,1149013341,22,14998658,6.24,6.22,6.23,6.23,0.3980304252995341
2021-02-01,1149013341,23,22121448,6.24,6.21,6.22,6.22,-0.09630973409330268
2021-02-01,1149013341,24,43307072,6.25,6.22,6.22,6.24,-0.2939252894824196
2021-02-02,978540394,0,10833900,6.24,6.23,6.24,6.23,-0.7959464711446322
2021-02-02,978540394,1,111058854,6.31,6.23,6.23,6.24,0.17322309074838477
2021-02-02,978540394,2,62549752,6.24,6.19,6.24,6.2,0.254977465618673
2021-02-02,978540394,3,52702717,6.21,6.15,6.2,6.17,0.3001014723229595
2021-02-02,978540394,4,68119990,6.2,6.14,6.17,6.16,-0.07401632927628905
2021-02-02,978540394,5,30972572,6.22,6.16,6.16,6.2,0.23948741527331277
2021-02-02,978540394,6,26396081,6.21,6.17,6.2,6.17,0.294310519020273
2021-02-02,978540394,7,32354819,6.19,6.15,6.17,6.16,0.6449148748366685
2021-02-02,978540394,8,36532830,6.17,6.13,6.17,6.15,0.15928061726078338
2021-02-02,978540394,9,40554500,6.17,6.13,6.14,6.15,0.07279883401515133
2021-02-02,978540394,10,25194048,6.18,6.14,6.15,6.16,0.25829431277771475
2021-02-02,978540394,11,28588772,6.2,6.17,6.17,6.19,-0.33420153778652434
2021-02-02,978540394,12,26875251,6.22,6.19,6.19,6.21,-0.5717694289880789
2021-02-02,978540394,13,23796946,6.24,6.2,6.22,6.22,-0.16681272119935073
2021-02-02,978540394,14,47393788,6.27,6.22,6.23,6.26,-0.2446231220588852
2021-02-02,978540394,15,45470436,6.29,6.24,6.26,6.25,0.007137221766637929
2021-02-02,978540394,16,21845889,6.27,6.24,6.25,6.24,0.7164587235492955
2021-02-02,978540394,17,38175518,6.29,6.23,6.24,6.28,-0.24474273044694364
2021-02-02,978540394,18,33536540,6.29,6.26,6.28,6.27,-0.5833213199183026
2021-02-02,978540394,19,18063000,6.28,6.24,6.27,6.24,0.3738062635391621
2021-02-02,978540394,20,26677615,6.27,6.24,6.25,6.27,-0.34727906210818904
2021-02-02,978540394,21,29301117,6.28,6.25,6.27,6.28,-0.41406510359469284
2021-02-02,978540394,22,56827625,6.31,6.28,6.29,6.31,-0.3972169110809752
2021-02-02,978540394,23,34369959,6.32,6.3,6.31,6.31,-0.21661425349548458
2021-02-02,978540394,24,50347875,6.33,6.3,6.31,6.32,-0.17216136893181397
2021-02-03,1198396093,0,6255600,6.26,6.25,6.26,6.25,-0.6477355187062805
2021-02-03,1198396093,1,106014277,6.24,6.17,6.24,6.18,0.3733235153515574
2021-02-03,1198396093,2,90107835,6.21,6.14,6.18,6.19,0.15185971735787876
2021-02-03,1198396093,3,49334047,6.23,6.16,6.2,6.2,-0.18857198728067862
2021-02-03,1198396093,4,39400927,6.24,6.18,6.2,6.23,-0.029992022704518048
2021-02-03,1198396093,5,33959699,6.26,6.22,6.23,6.24,0.24027975391676742
2021-02-03,1198396093,6,24771058,6.24,6.21,6.23,6.22,0.13736824254274665
2021-02-03,1198396093,7,38589320,6.23,6.17,6.21,6.18,0.550306355713083
2021-02-03,1198396093,8,63877003,6.2,6.13,6.18,6.16,0.2481925991311008
2021-02-03,1198396093,9,30657396,6.18,6.13,6.16,6.17,-0.4276557173174724
2021-02-03,1198396093,10,25037783,6.19,6.15,6.17,6.17,-0.08523470329606088
2021-02-03,1198396093,11,23355946,6.18,6.15,6.18,6.15,-0.4388389726277577
2021-02-03,1198396093,12,19973330,6.19,6.14,6.15,6.18,-0.6761754665057342
2021-02-03,1198396093,13,20750232,6.19,6.16,6.18,6.16,-0.07510988726270112
2021-02-03,1198396093,14,59398080,6.17,6.11,6.17,6.12,0.6056584885143768
2021-02-03,1198396093,15,32082500,6.13,6.1,6.12,6.13,-0.36852215467278204
2021-02-03,1198396093,16,48602263,6.13,6.09,6.13,6.1,-0.02583755527125704
2021-02-03,1198396093,17,44106853,6.11,6.08,6.11,6.1,-0.5842500061020105
2021-02-03,1198396093,18,35069339,6.13,6.09,6.1,6.12,-0.4838027322118802
2021-02-03,1198396093,19,21310542,6.12,6.09,6.12,6.11,-0.4470880948444125
2021-02-03,1198396093,20,14110700,6.13,6.1,6.12,6.12,-0.22587468652815118
2021-02-03,1198396093,21,26858900,6.14,6.11,6.12,6.12,-0.5263602190918761
2021-02-03,1198396093,22,107667143,6.12,6.03,6.11,6.03,-0.06842513483288729
2021-02-03,1198396093,23,135165542,6.04,6.0,6.02,6.04,-0.7173474433653663
2021-02-03,1198396093,24,101939778,6.04,5.98,6.04,6.01,0.0005101725161784226
2021-02-04,1339127265,0,13350000,5.96,5.94,5.96,5.94,-0.2892033174207193
2021-02-04,1339127265,1,115209657,6.01,5.92,5.94,5.97,0.004807935281071259
2021-02-04,1339127265,2,63199770,6.03,5.96,5.96,6.03,-0.19491020124832786
2021-02-04,1339127265,3,64552800,6.06,6.0,6.03,6.01,0.38059153255586853
2021-02-04,1339127265,4,45113666,6.03,5.96,6.02,5.97,0.03537931139539911
2021-02-04,1339127265,5,33103179,6.0,5.97,5.97,5.98,-0.1333657616483291
2021-02-04,1339127265,6,36901388,6.0,5.94,5.98,5.94,0.4145605121527285
2021-02-04,1339127265,7,80365750,5.95,5.9,5.95,5.9,0.37221631119362897
2021-02-04,1339127265,8,92680644,5.91,5.85,5.91,5.89,0.24364127784691772
2021-02-04,1339127265,9,40794022,5.93,5.87,5.88,5.92,0.273320020372333
2021-02-04,1339127265,10,75902317,6.04,5.91,5.92,6.03,-0.4641805004096563
2021-02-04,1339127265,11,90982366,6.09,6.02,6.03,6.07,-0.21567284936035225
2021-02-04,1339127265,12,54597100,6.08,6.02,6.08,6.05,0.1325441329979621
2021-02-04,1339127265,13,26039600,6.05,6.0,6.04,6.01,0.516681968709557
2021-02-04,1339127265,14,36253094,6.02,5.99,6.0,6.01,-0.563523846672373
2021-02-04,1339127265,15,18345723,6.04,6.0,6.0,6.02,-0.08300657582079404
2021-02-04,1339127265,16,24039000,6.06,6.01,6.03,6.06,-0.31847856538743413
2021-02-04,1339127265,17,52755399,6.11,6.05,6.06,6.09,-0.613432921068687
2021-02-04,1339127265,18,96714598,6.18,6.1,6.1,6.18,-0.28473200838158574
2021-02-04,1339127265,19,47421188,6.19,6.15,6.17,6.17,0.39623984599114803
2021-02-04,1339127265,20,38937853,6.19,6.16,6.16,6.17,-0.3674901841367572
2021-02-04,1339127265,21,70207001,6.23,6.17,6.17,6.21,-0.2614349916901523
2021-02-04,1339127265,22,43199718,6.24,6.21,6.21,6.22,0.2905358585275974
2021-02-04,1339127265,23,35352400,6.22,6.18,6.22,6.2,-0.14017401198330628
2021-02-04,1339127265,24,43109032,6.22,6.18,6.2,6.19,0.2640575947554591
2021-02-05,1112144861,0,9964300,6.18,6.16,6.18,6.16,-0.03046452422299743
2021-02-05,1112144861,1,124398600,6.17,6.04,6.17,6.04,0.24836768042213642
2021-02-05,1112144861,2,114463589,6.04,5.98,6.03,6.03,0.12943899950542923
2021-02-05,1112144861,3,69711954,6.05,5.98,6.03,6.03,-0.09313697680664274
2021-02-05,1112144861,4,55307438,6.04,5.99,6.03,6.03,-0.12406575585027457
2021-02-05,1112144861,5,43959629,6.08,6.01,6.03,6.03,0.46789575734428684
2021-02-05,1112144861,6,35662001,6.05,6.0,6.03,6.01,0.08846856921558512
2021-02-05,1112144861,7,51874201,6.02,5.99,6.01,6.0,0.6216398985460082
2021-02-05,1112144861,8,71428307,6.01,5.95,6.0,5.96,0.48239413715896035
2021-02-05,1112144861,9,97113627,5.97,5.9,5.96,5.94,-0.018192134641435553
2021-02-05,1112144861,10,35287436,6.02,5.95,5.95,6.0,0.23953155567891926
2021-02-05,1112144861,11,25225799,6.02,5.99,6.0,6.0,-0.3366160572691832
2021-02-05,1112144861,12,22371731,6.03,6.0,6.01,6.01,0.34744701212837226
2021-02-05,1112144861,13,32748649,6.01,5.97,6.01,5.99,0.22232419324798014
2021-02-05,1112144861,14,23438600,6.02,5.97,5.98,6.01,0.04478194424372602
2021-02-05,1112144861,15,19019238,6.04,6.0,6.02,6.02,-0.3240769615324345
2021-02-05,1112144861,16,16287662,6.02,5.97,6.02,5.98,0.3278564038522106
2021-02-05,1112144861,17,23386941,6.01,5.96,5.98,5.96,0.6414413591756731
2021-02-05,1112144861,18,19919049,5.98,5.95,5.96,5.97,-0.30535044708073866
2021-02-05,1112144861,19,33669182,5.98,5.91,5.98,5.92,0.03968051294597083
2021-02-05,1112144861,20,24609947,5.95,5.92,5.92,5.95,-0.1491064629006369
2021-02-05,1112144861,21,23741700,5.96,5.92,5.95,5.92,0.5289978071961122
2021-02-05,1112144861,22,44401211,5.93,5.9,5.92,5.91,-0.20536148551765912
2021-02-05,1112144861,23,34720101,5.94,5.9,5.91,5.92,-0.2865364553908559
2021-02-05,1112144861,24,59433969,5.93,5.89,5.93,5.89,0.4958615840892187
2021-02-08,709628702,0,5255200,5.93,5.9,5.9,5.93,0.7829357525269949
2021-02-08,709628702,1,105494799,5.98,5.84,5.92,5.94,0.12947692412599351
2021-02-08,709628702,2,57939973,5.97,5.89,5.95,5.93,0.23062103510905768
2021-02-08,709628702,3,37809200,5.93,5.88,5.93,5.88,0.20866179181137376
2021-02-08,709628702,4,27290000,5.94,5.87,5.88,5.94,0.1887018685064005
2021-02-08,709628702,5,37973000,5.98,5.94,5.94,5.94,0.02132923021957477
2021-02-08,709628702,6,25973328,5.98,5.93,5.94,5.95,-0.060665165611208945
2021-02-08,709628702,7,24775405,5.98,5.94,5.96,5.97,0.5129962219201257
2021-02-08,709628702,8,51017312,6.01,5.96,5.96,6.0,-0.29681630557365396
2021-02-08,709628702,9,34199445,6.03,6.0,6.0,6.01,0.13899623108262718
2021-02-08,709628702,10,36135340,6.04,6.01,6.02,6.04,-0.33165784977930546
2021-02-08,709628702,11,38110300,6.06,6.02,6.04,6.06,-0.20188000690662086
2021-02-08,709628702,12,17934300,6.07,6.03,6.05,6.03,0.18344307263681123
2021-02-08,709628702,13,16732800,6.04,6.01,6.04,6.02,-0.10442941996476997
2021-02-08,709628702,14,28505100,6.02,5.97,6.02,5.99,-0.6141970464118397
2021-02-08,709628702,15,12481400,6.02,5.99,6.0,6.01,0.6706435500716664
2021-02-08,709628702,16,15066417,6.01,5.99,6.01,6.0,-0.28519548330919864
2021-02-08,709628702,17,12733083,6.0,5.98,6.0,6.0,-0.6737566991321394
2021-02-08,709628702,18,16127114,6.01,5.98,5.99,6.01,-0.44357985541491374
2021-02-08,709628702,19,14936485,6.02,6.0,6.01,6.01,0.49058442235858557
2021-02-08,709628702,20,13970813,6.02,5.99,6.0,6.0,-0.5166633053283661
2021-02-08,709628702,21,14036300,6.01,6.0,6.0,6.01,-0.3392052963348023
2021-02-08,709628702,22,21891400,6.01,5.99,6.01,6.0,-0.12891963267939804
2021-02-08,709628702,23,15856200,6.01,5.99,6.0,6.01,-0.38235571239331784
2021-02-08,709628702,24,27383988,6.01,5.98,6.0,5.99,0.5497921499666365
2021-02-09,798346215,0,5725300,6.0,6.0,6.0,6.0,-0.1087433236735109
2021-02-09,798346215,1,75331278,6.09,5.99,6.02,6.07,-0.11302294534058618
2021-02-09,798346215,2,61120175,6.11,6.05,6.08,6.1,0.31567614956251355
2021-02-09,798346215,3,48905899,6.12,6.08,6.1,6.1,-0.45721911214020333
2021-02-09,798346215,4,37769948,6.13,6.1,6.11,6.1,0.20379842283805535
2021-02-09,798346215,5,66540200,6.16,6.08,6.1,6.15,0.7517336853676224
2021-02-09,798346215,6,41482135,6.18,6.14,6.15,6.17,-0.22514462253090625
2021-02-09,798346215,7,29547200,6.17,6.13,6.16,6.15,-0.09516881798161357
2021-02-09,798346215,8,29545703,6.18,6.15,6.16,6.18,-0.014859442855509119
2021-02-09,798346215,9,20024500,6.18,6.15,6.18,6.15,-0.36128802902524965
2021-02-09,798346215,10,27702415,6.18,6.14,6.16,6.16,-0.6446417164317222
2021-02-09,798346215,11,38592900,6.19,6.16,6.17,6.18,0.487826396769369
2021-02-09,798346215,12,15447800,6.18,6.15,6.18,6.16,-0.0537565849392402
2021-02-09,798346215,13,18273095,6.18,6.15,6.17,6.18,-0.4112825070721639
2021-02-09,798346215,14,65188954,6.23,6.17,6.18,6.21,-0.3513098936443439
2021-02-09,798346215,15,33128800,6.23,6.19,6.22,6.2,-0.13254010447805323
2021-02-09,798346215,16,20105100,6.22,6.19,6.19,6.2,-0.2942347775047569
2021-02-09,798346215,17,24954900,6.22,6.16,6.21,6.17,0.29839161221458793
2021-02-09,798346215,18,11717780,6.2,6.17,6.18,6.19,0.6926728306665255
2021-02-09,798346215,19,17117120,6.2,6.17,6.19,6.17,0.7611459332640642
2021-02-09,798346215,20,13996800,6.19,6.17,6.18,6.18,0.09304073772423915
2021-02-09,798346215,21,19213550,6.18,6.16,6.18,6.18,-0.19062181009715198
2021-02-09,798346215,22,17852500,6.19,6.17,6.17,6.18,0.48134425193360936
2021-02-09,798346215,23,19131022,6.18,6.17,6.17,6.18,-0.21361278247257995
2021-02-09,798346215,24,39931141,6.18,6.16,6.17,6.17,-0.03011631791903148
2021-02-10,672692077,0,5655713,6.17,6.16,6.17,6.16,-0.7082230920689591
2021-02-10,672692077,1,65353083,6.19,6.13,6.17,6.15,0.6633001776591635
2021-02-10,672692077,2,53942928,6.16,6.12,6.14,6.16,-0.26608690642040544
2021-02-10,672692077,3,31104410,6.18,6.16,6.16,6.17,0.22121415454677623
2021-02-10,672692077,4,42916430,6.19,6.15,6.17,6.18,0.2152890083268238
2021-02-10,672692077,5,25621000,6.19,6.15,6.18,6.16,-0.3400733346367544
2021-02-10,672692077,6,24892117,6.19,6.15,6.17,6.19,-0.6213180237932263
2021-02-10,672692077,7,25852619,6.2,6.15,6.19,6.15,0.40465328413812335
2021-02-10,672692077,8,34989297,6.15,6.12,6.15,6.13,0.3390028914375455
2021-02-10,672692077,9,17685000,6.17,6.12,6.13,6.16,-0.3959527626373048
2021-02-10,672692077,10,18835898,6.18,6.16,6.17,6.17,-0.5163961590213815
2021-02-10,672692077,11,23946800,6.19,6.17,6.18,6.18,0.18131392308007718
2021-02-10,672692077,12,12152200,6.18,6.16,6.17,6.16,0.7832105279793109
2021-02-10,672692077,13,32071800,6.18,6.13,6.17,6.13,0.4061137351663379
2021-02-10,672692077,14,17954400,6.15,6.13,6.14,6.15,0.2791596658673988
2021-02-10,672692077,15,10151675,6.17,6.15,6.15,6.16,0.6733722464412082
2021-02-10,672692077,16,15259746,6.17,6.14,6.16,6.15,0.7258056726267409
2021-02-10,672692077,17,15765734,6.16,6.14,6.15,6.15,0.8663286342762029
2021-02-10,672692077,18,14565103,6.16,6.14,6.15,6.15,0.8440090393289417
2021-02-10,672692077,19,15794527,6.16,6.14,6.15,6.15,0.7463110563051
2021-02-10,672692077,20,27141037,6.16,6.14,6.14,6.16,-0.2945104886709648
2021-02-10,672692077,21,35031792,6.19,6.15,6.15,6.19,-0.4213688480405604
2021-02-10,672692077,22,36227433,6.2,6.17,6.19,6.18,-0.15978722913992044
2021-02-10,672692077,23,24314797,6.19,6.17,6.19,6.17,0.6300574748197806
2021-02-10,672692077,24,45466538,6.19,6.17,6.18,6.19,-0.4957369918471279
2021-02-18,1023997792,0,22496200,6.3,6.29,6.3,6.29,0.07197756535040495
2021-02-18,1023997792,1,158662968,6.3,6.2,6.3,6.23,0.11836234741711942
2021-02-18,1023997792,2,74807946,6.24,6.17,6.23,6.2,-0.4408369464727584
2021-02-18,1023997792,3,44857468,6.23,6.18,6.2,6.23,-0.017477539839027903
2021-02-18,1023997792,4,70237104,6.29,6.23,6.23,6.29,-0.2613986686584946
2021-02-18,1023997792,5,96082925,6.33,6.27,6.28,6.3,0.09397973783275261
2021-02-18,1023997792,6,45936614,6.3,6.24,6.3,6.25,0.2365994459076462
2021-02-18,1023997792,7,29722300,6.26,6.23,6.24,6.26,-0.603933186568543
2021-02-18,1023997792,8,20642900,6.27,6.24,6.25,6.26,0.22325391131524536
2021-02-18,1023997792,9,23386100,6.26,6.23,6.26,6.25,-0.2924570217469524
2021-02-18,1023997792,10,29939600,6.25,6.21,6.24,6.21,0.2064214697930083
2021-02-18,1023997792,11,18621300,6.24,6.21,6.21,6.22,0.6063156489436957
2021-02-18,1023997792,12,31468544,6.23,6.19,6.22,6.2,0.42315060873954335
2021-02-18,1023997792,13,21106036,6.22,6.19,6.2,6.22,0.013804669672599332
2021-02-18,1023997792,14,22727364,6.22,6.19,6.21,6.22,-0.7752253722741063
2021-02-18,1023997792,15,13091300,6.22,6.2,6.21,6.21,0.4372902420980567
2021-02-18,1023997792,16,20977000,6.21,6.19,6.21,6.2,0.5629684510898282
2021-02-18,1023997792,17,40283686,6.2,6.17,6.2,6.17,0.25448241953622114
2021-02-18,1023997792,18,45042418,6.18,6.14,6.18,6.17,-0.1475162487773239
2021-02-18,1023997792,19,37522796,6.17,6.13,6.17,6.14,-0.3921579334279818
2021-02-18,1023997792,20,43303299,6.14,6.1,6.13,6.11,0.7886824594214732
2021-02-18,1023997792,21,19145930,6.13,6.1,6.11,6.13,0.661611702008574
2021-02-18,1023997792,22,26295000,6.14,6.12,6.13,6.12,-0.419735767082274
2021-02-18,1023997792,23,27386409,6.13,6.11,6.13,6.13,-0.36731214097984477
2021-02-18,1023997792,24,40254585,6.13,6.12,6.13,6.13,-0.15661261836266635
2021-02-19,905809235,0,6024300,6.06,6.05,6.06,6.05,-0.46419645647518115
2021-02-19,905809235,1,114253943,6.07,5.99,6.05,6.03,0.09823428319393164
2021-02-19,905809235,2,66186012,6.03,5.99,6.02,6.01,0.027793321992854697
2021-02-19,905809235,3,37191401,6.06,6.01,6.02,6.04,0.19867572980042034
2021-02-19,905809235,4,27472649,6.05,6.02,6.04,6.03,-0.3181660488651458
