,date,daily_volume,bin_num,bin_volume,spread,quote_imbalance,volatility
857,2020-10-27,367447684.8000001,7,8843537.0,0.0010577019036501,0.2966512381716434,0.8660254037844386
858,2020-10-27,367447684.8000001,8,9474781.0,0.0010575351177899,0.2815161892143139,0.8660254037844387
859,2020-10-27,367447684.8000001,9,7156100.0,0.0010582010582009,0.5399941447542771,0.8660254037844386
860,2020-10-27,367447684.8000001,10,13001640.0,0.0010596746068862,0.3219907876652301,0.8660254037844388
861,2020-10-27,367447684.8000001,11,16875092.0,0.001060765733623,0.431831398238621,0.8660254037844386
862,2020-10-27,367447684.8000001,12,34034134.0,0.0010635228721151,0.462343251521432,0.8660254037844385
863,2020-10-27,367447684.8000001,13,28935095.281000007,0.0010664207452473,-0.0873671703518648,0.8660254037844386
864,2020-10-27,367447684.8000001,14,9857671.0,0.0010629736158613,-0.2348712629375315,0.8660254037844386
865,2020-10-27,367447684.8000001,15,9643000.0,0.0010611204031487,-0.1958428425344024,0.8660254037844386
866,2020-10-27,367447684.8000001,16,5230200.0,0.0010604453870626,0.0367891363369443,0.8660254037844388
867,2020-10-27,367447684.8000001,17,12644359.0,0.0010565964748463,-0.0426437450005142,0.8660254037844386
868,2020-10-27,367447684.8000001,18,10991128.0,0.0010555840643018,0.1133538516651029,0.8660254037844386
869,2020-10-27,367447684.8000001,19,5654300.0,0.0010559662090812,-0.0417400351766985,0.8660254037844386
870,2020-10-27,367447684.8000001,20,19965381.319000028,0.0010531632585177,-0.2377004179692225,0.8660254037844386
871,2020-10-27,367447684.8000001,21,12626704.0,0.0010511338249503,0.007893297813888,0.8660254037844386
872,2020-10-27,367447684.8000001,22,12092292.0,0.0010542802773292,0.151115238186322,0.8660254037844386
873,2020-10-27,367447684.8000001,23,11006300.0,0.0010540683807269,-0.0536627081269008,0.8660254037844387
874,2020-10-27,367447684.8000001,24,12299195.0,0.0010556386075013,0.3953009823124747,0.8660254037844387
875,2020-10-28,463631951.79900014,0,824600.0,8.919347628544294e-05,0.0097818006031622,0.8660254037844386
876,2020-10-28,463631951.79900014,1,15052600.0,0.0010563073535607,0.1351626013789749,0.8660254037844386
877,2020-10-28,463631951.79900014,2,19067600.0,0.0010616882225777,0.3834861773818852,0.8660254037844386
878,2020-10-28,463631951.79900014,3,31383536.0,0.001066280018098,0.1610026862971081,0.8660254037844386
879,2020-10-28,463631951.79900014,4,33983329.0,0.0010719294884102,0.4714582952960322,0.8660254037844386
880,2020-10-28,463631951.79900014,5,13600800.0,0.0010709043125973,0.2402225705293028,0.8660254037844386
881,2020-10-28,463631951.79900014,6,18040500.0,0.0010710239877076,0.4520398978868037,0.8660254037844386
882,2020-10-28,463631951.79900014,7,12829500.0,0.0010767719798789,0.1211979676882734,0.8660254037844386
883,2020-10-28,463631951.79900014,8,9898400.0,0.0010680083406093,-0.1210331438409676,0.8660254037844386
884,2020-10-28,463631951.79900014,9,11161795.0,0.0010641126352377,-0.1470659741109997,0.8660254037844386
885,2020-10-28,463631951.79900014,10,6463900.0,0.001063110795765,-0.349189481995322,0.8660254037844386
886,2020-10-28,463631951.79900014,11,15115899.0,0.0010687928412294,-0.2328692590133045,0.8660254037844387
887,2020-10-28,463631951.79900014,12,13898000.0,0.0010589040187123,-0.1901353931886595,0.8660254037844386
888,2020-10-28,463631951.79900014,13,18064642.0,0.001054820012929,-0.4878053528495074,0.8660254037844386
889,2020-10-28,463631951.79900014,14,26783208.49900005,0.0010605206722176,-0.3487044096070616,0.8660254037844387
890,2020-10-28,463631951.79900014,15,12212400.0,0.0010501919227314,0.0650918627865295,0.8660254037844385
891,2020-10-28,463631951.79900014,16,11563702.0,0.0010553624383162,-0.1749454612130201,0.8660254037844386
892,2020-10-28,463631951.79900014,17,8778267.0,0.0010490502243594,0.0135051892621774,0.8660254037844386
893,2020-10-28,463631951.79900014,18,61732018.30000012,0.0010463655349226,-0.3280667222527063,0.8660254037844386
894,2020-10-28,463631951.79900014,19,43852700.0,0.0010391243724598,-0.0349449398073168,0.8660254037844386
895,2020-10-28,463631951.79900014,20,20812198.0,0.0010388691049147,-0.1139834205393336,0.8660254037844386
896,2020-10-28,463631951.79900014,21,8466147.0,0.0010399245145156,0.0434493361861626,0.8660254037844388
897,2020-10-28,463631951.79900014,22,20952429.0,0.0010410326446468,0.0634983801896123,0.8660254037844388
898,2020-10-28,463631951.79900014,23,14941984.0,0.0010438590658834,-0.1101811133897217,0.8660254037844388
899,2020-10-28,463631951.79900014,24,14151797.0,0.0010375387382302,-0.7279971218694528,0.8660254037844386
900,2020-10-29,629564995.4000001,0,5067416.800000006,8.63676141682479e-05,-0.0127626072308759,0.8660254037844386
901,2020-10-29,629564995.4000001,1,57155539.0,0.0010710119631411,0.0249659730573202,0.8660254037844386
902,2020-10-29,629564995.4000001,2,37155566.0,0.0010565619636826,0.0279239740935178,0.8660254037844386
903,2020-10-29,629564995.4000001,3,88968036.20000005,0.0010430849951379,-0.3198933574731189,0.8660254037844386
904,2020-10-29,629564995.4000001,4,65019811.4,0.0010276136596076,-0.1031734277080676,0.8660254037844386
905,2020-10-29,629564995.4000001,5,28393090.0,0.0010300081604361,-0.0637445844147802,0.8660254037844386
906,2020-10-29,629564995.4000001,6,24812300.0,0.0010291826201027,-0.4419138858164332,0.8660254037844386
907,2020-10-29,629564995.4000001,7,26055833.0,0.0010334238396758,0.1552032711407062,0.8660254037844386
908,2020-10-29,629564995.4000001,8,16475242.0,0.0010340517312348,-0.2230097568331926,0.8660254037844386
909,2020-10-29,629564995.4000001,9,14692932.0,0.0010333135666653,-0.141578445695809,0.8660254037844388
910,2020-10-29,629564995.4000001,10,30211341.0,0.0010274321752508,-0.3211083778592597,0.8660254037844386
911,2020-10-29,629564995.4000001,11,18871400.0,0.0010265083754099,-0.2734500545536372,0.8660254037844386
912,2020-10-29,629564995.4000001,12,14502685.0,0.0010273905897584,-0.4046484562930872,0.8660254037844386
913,2020-10-29,629564995.4000001,13,20496877.0,0.0010319751915404,-0.0819222211191918,0.8660254037844387
914,2020-10-29,629564995.4000001,14,14640600.0,0.0010330481732645,0.2078854679213689,0.8660254037844387
915,2020-10-29,629564995.4000001,15,10241200.0,0.001032826008946,-0.2019911205745189,0.8660254037844387
916,2020-10-29,629564995.4000001,16,9800889.0,0.0010345483216136,0.1240916982737582,0.8660254037844386
917,2020-10-29,629564995.4000001,17,8165012.0,0.0010354317059888,0.1097391322179829,0.8660254037844386
918,2020-10-29,629564995.4000001,18,28840481.0,0.0010381622673898,0.1203480607410973,0.8660254037844386
919,2020-10-29,629564995.4000001,19,14917444.0,0.0010384767227467,-0.0234532494421794,0.8660254037844386
920,2020-10-29,629564995.4000001,20,12696893.0,0.0010350679012076,-0.1558229146678217,0.8660254037844386
921,2020-10-29,629564995.4000001,21,17041600.0,0.0010338986362419,-0.087419400612402,0.8660254037844385
922,2020-10-29,629564995.4000001,22,13806010.0,0.0010341261633919,0.2764260411694059,0.8660254037844387
923,2020-10-29,629564995.4000001,23,17047748.00000001,0.0010332052204848,-0.0476418523252835,0.8660254037844386
924,2020-10-29,629564995.4000001,24,34489049.0,0.0010279421881957,0.2801597413588402,0.8660254037844387
925,2020-10-30,722768705.2790002,0,5113502.281000007,8.224967241510228e-05,0.0371323634648562,0.8660254037844386
926,2020-10-30,722768705.2790002,1,126609992.41900012,0.0010339604625986,0.0649731290824053,0.8660254037844386
927,2020-10-30,722768705.2790002,2,39482500.0,0.0010181134127142,-0.2143056256932414,0.8660254037844386
928,2020-10-30,722768705.2790002,3,46761282.4,0.0010258202789004,0.206667294924694,0.8660254037844385
929,2020-10-30,722768705.2790002,4,24132464.9,0.0010295356558276,-0.1689777832495358,0.8660254037844386
930,2020-10-30,722768705.2790002,5,33241006.0,0.0010327937295417,-0.1358248574528534,0.8660254037844386
931,2020-10-30,722768705.2790002,6,20243942.0,0.0010391855565849,-0.1066775047578509,0.8660254037844385
932,2020-10-30,722768705.2790002,7,13053010.0,0.0010346048621463,0.1283973187858425,0.8660254037844386
933,2020-10-30,722768705.2790002,8,12432427.0,0.0010324444993001,-0.3041452884747782,0.8660254037844386
934,2020-10-30,722768705.2790002,9,21003975.0,0.0010323525938527,0.0878300641692358,0.8660254037844388
935,2020-10-30,722768705.2790002,10,16410060.0,0.0010366716027172,0.3128739320092731,0.8660254037844386
936,2020-10-30,722768705.2790002,11,34582131.714000046,0.0010442785456259,-0.030037578555548,0.8660254037844386
937,2020-10-30,722768705.2790002,12,14228582.0,0.0010391649869805,-0.211237444209616,0.8660254037844386
938,2020-10-30,722768705.2790002,13,14567300.0,0.0010369976887807,-0.1976914712318107,0.8660254037844386
939,2020-10-30,722768705.2790002,14,14065300.0,0.0010358256219324,-0.0436811682438913,0.8660254037844386
940,2020-10-30,722768705.2790002,15,27564444.0,0.0010416135333159,0.2604360059105809,0.8660254037844386
941,2020-10-30,722768705.2790002,16,25604972.0,0.0010572407667217,0.62016816199575,0.8660254037844385
942,2020-10-30,722768705.2790002,17,38756794.56500004,0.001055225514966,0.3245387104032112,0.8660254037844387
943,2020-10-30,722768705.2790002,18,28643319.0,0.0010522814202162,0.0762112832313672,0.8660254037844387
944,2020-10-30,722768705.2790002,19,20691300.0,0.0010549611913863,0.2253528532730841,0.8660254037844385
945,2020-10-30,722768705.2790002,20,25674000.0,0.0010552480184451,0.5053106616810228,0.8660254037844386
946,2020-10-30,722768705.2790002,21,22685800.0,0.0010547922684525,0.3142272608586686,0.8660254037844386
947,2020-10-30,722768705.2790002,22,27406500.0,0.0010515940224005,0.3559250905381407,0.8660254037844387
948,2020-10-30,722768705.2790002,23,18268675.0,0.0010500348621922,-0.0678269118795026,0.8660254037844386
949,2020-10-30,722768705.2790002,24,51545425.0,0.0010485784372507,0.1258469778127429,0.8660254037844386
950,2020-11-02,1028952268.9090008,0,4020837.9,8.503884214472457e-05,-0.0145021997656912,0.8660254037844385
951,2020-11-02,1028952268.9090008,1,64837087.0,0.0010607662127466,0.110915356822488,0.8660254037844387
952,2020-11-02,1028952268.9090008,2,32563751.0,0.0010597239762029,0.3811140852928417,0.8660254037844386
953,2020-11-02,1028952268.9090008,3,26104028.0,0.0010501477753566,-0.3241747624705641,0.8660254037844386
954,2020-11-02,1028952268.9090008,4,42623340.56500004,0.0010442737859308,-0.4700128029958667,0.8660254037844386
955,2020-11-02,1028952268.9090008,5,20180800.0,0.0010475554613842,-0.1918094546063747,0.8660254037844386
956,2020-11-02,1028952268.9090008,6,32784394.56500005,0.0010456021772582,-0.3076065104031,0.8660254037844385
957,2020-11-02,1028952268.9090008,7,17200664.149,0.0010425656883525,-0.3947691068381703,0.8660254037844386
958,2020-11-02,1028952268.9090008,8,49254524.501000114,0.0010412536605803,-0.3317190379646392,0.8660254037844386
959,2020-11-02,1028952268.9090008,9,89993352.08500001,0.0010280467402226,-0.1677765644241095,0.8660254037844385
960,2020-11-02,1028952268.9090008,10,25479309.0,0.0010293529319713,-0.0983086367677752,0.8660254037844385
961,2020-11-02,1028952268.9090008,11,21655685.0,0.0010315278636292,0.0223392999478512,0.8660254037844386
962,2020-11-02,1028952268.9090008,12,33199189.085000016,0.0010291398541266,-0.3356974178204959,0.8660254037844386
963,2020-11-02,1028952268.9090008,13,28682327.97200001,0.0010260030400757,-0.5309751750520023,0.8660254037844386
964,2020-11-02,1028952268.9090008,14,103381225.52800016,0.0010245417826004,-0.3722835785041091,0.8660254037844386
965,2020-11-02,1028952268.9090008,15,21847244.0,0.0010197078941658,0.2383809077089657,0.8660254037844386
966,2020-11-02,1028952268.9090008,16,109191424.6000002,0.0010157642211623,-0.1790577681073483,0.8660254037844385
967,2020-11-02,1028952268.9090008,17,61046050.60000008,0.0010066486112259,-0.4579004673884363,0.8660254037844386
968,2020-11-02,1028952268.9090008,18,51491396.400000006,0.0010058750555663,-0.3112489904525871,0.8660254037844386
969,2020-11-02,1028952268.9090008,19,29953637.959000062,0.0010095200063153,0.0846948716758613,0.8660254037844387
970,2020-11-02,1028952268.9090008,20,24673700.0,0.0010166713997599,-0.2689546434712117,0.8660254037844386
971,2020-11-02,1028952268.9090008,21,22802432.0,0.0010103040295454,-0.2057924982989488,0.8660254037844386
972,2020-11-02,1028952268.9090008,22,20435629.0,0.0010117846096306,-0.2750759710296431,0.8660254037844386
973,2020-11-02,1028952268.9090008,23,35646400.0,0.0010110609084683,-0.4828303600658442,0.8660254037844385
974,2020-11-02,1028952268.9090008,24,59903838.0,0.001002946086211,-0.1524084354702168,0.8660254037844385
975,2020-11-03,915507619.6690004,0,6677267.102000009,8.131482173756588e-05,-0.0440324905846468,0.8660254037844385
976,2020-11-03,915507619.6690004,1,111763538.53900003,0.0010125893453956,-0.1175678618862635,0.8660254037844385
977,2020-11-03,915507619.6690004,2,48858017.0,0.0010047744952264,-0.0858591697655909,0.8660254037844385
978,2020-11-03,915507619.6690004,3,117401512.80000016,0.0009939732168344,-0.3284739632596015,0.8660254037844386
979,2020-11-03,915507619.6690004,4,53771611.0,0.0009923745061131,-0.0004117666476559,0.8660254037844387
980,2020-11-03,915507619.6690004,5,103419363.13600008,0.0009863035603114,-0.4787211882388474,0.8660254037844388
981,2020-11-03,915507619.6690004,6,74229272.0,0.000979890711718,-0.2509170750842203,0.8660254037844388
982,2020-11-03,915507619.6690004,7,40561386.0,0.0009885797041153,0.0283802350486629,0.8660254037844388
983,2020-11-03,915507619.6690004,8,36134984.0,0.0009957201819799,0.0405984561771044,0.8660254037844386
984,2020-11-03,915507619.6690004,9,25904869.0,0.0009826963818575,-0.3552211587145564,0.8660254037844385
985,2020-11-03,915507619.6690004,10,23986511.092000008,0.0009868547838944,-0.201443196954555,0.8660254037844386
986,2020-11-03,915507619.6690004,11,27287250.0,0.0009818457788179,-0.2097666189081664,0.8660254037844386
987,2020-11-03,915507619.6690004,12,17694889.0,0.0009836081614897,-0.1780200131342952,0.8660254037844388
